"Year"	"USFWBand"	"JayID"	"NatalNest"	"TerrYr.x"	"Terr"	"HatchDate"	"FldgDate"	"LastObsDate"	"Mass"	"MeasDate"	"HatchNum"	"FldgNum"	"Days"	"Years"	"Censor"	"Day11"	"Help"	"HelpNum"	"dadband"	"NestYear.x"	"TerrYr.y"	"dadid"	"dadexp"	"dadage"	"momband"	"NestYear.y"	"TerrYr"	"momid"	"momexp"	"momage"	"CountofJayID"	"NumTerr"	"Den"
"1369"	"2007"	"1603-17461"	"CGW-"	"SLAK071"	"SLAK07"	"SLAK"	2007-04-05	13626	13713	40.7	2007-04-16	4	4	87	0.24	1	11	1	2	"1063-43153"	"2007"	"SLAK07"	"AC-A"	3	5	"1573-65907"	"2007"	"SLAK07"	"P-OQ"	3	5	240	73	3.28767123287671
"1370"	"2007"	"1603-17468"	"CWn-"	"SHED071"	"SHED07"	"SHED"	2007-04-11	13631	13640	34.7	2007-04-22	4	3	9	0.02	1	11	0	0	"1603-16638"	"2007"	"SHED07"	"HCB-"	0	2	"1573-97934"	"2007"	"SHED07"	"GCO-"	0	2	240	73	3.28767123287671
"1371"	"2007"	"1603-17479"	"CWn-"	"SCOP071"	"SCOP07"	"SCOP"	2007-04-15	13638	13685	42.7	2007-04-26	3	3	47	0.13	1	11	1	2	"1513-50942"	"2007"	"SCOP07"	"YPC-"	4	6	"1513-50793"	"2007"	"SCOP07"	"O-FC"	5	8	240	73	3.28767123287671
"1372"	"2007"	"1603-17460"	"CRW-"	"SLAK071"	"SLAK07"	"SLAK"	2007-04-05	13626	15203	44.9	2007-04-16	4	4	1577	4.32	0	11	1	2	"1063-43153"	"2007"	"SLAK07"	"AC-A"	3	5	"1573-65907"	"2007"	"SLAK07"	"P-OQ"	3	5	240	73	3.28767123287671
"1373"	"2007"	"1603-17465"	"COn-"	"SFRR071"	"SFRR07"	"SFRR"	2007-04-08	13628	13640	41.4	2007-04-19	3	3	12	0.03	1	11	1	2	"1513-50732"	"2007"	"SFRR07"	"-LYC"	5	7	"1453-78304"	"2007"	"SFRR07"	"-OZP"	8	11	240	73	3.28767123287671
"1374"	"2007"	"1603-17500"	"CFH-"	"POLA072"	"POLA07"	"POLA"	2007-04-19	13640	13858	43.9	2007-04-30	3	1	218	0.6	1	11	1	1	"1603-51812"	"2007"	"POLA07"	"fHW-C"	5	8	"1043-90524"	"2007"	"POLA07"	"-ZRB"	5	9	240	73	3.28767123287671
"1375"	"2007"	"1603-51109"	"CLn-"	"CACT071"	"CACT07"	"CACT"	2007-04-22	13644	13650	40.6	2007-05-03	2	2	6	0.02	1	11	0	0	"1063-43551"	"2007"	"CACT07"	"C-BG"	2	4	"1513-50331"	"2007"	"CACT07"	"RL-C"	5	8	240	73	3.28767123287671
"1376"	"2007"	"1603-51109"	"CLn-"	"CACT071"	"CACT07"	"CACT"	2007-04-22	13644	13650	40.6	2007-05-03	2	2	6	0.02	1	11	0	0	"1063-43551"	"2007"	"CACT07"	"C-BG"	2	4	"1513-50331"	"2007"	"CACT07"	"RL-C"	5	8	240	73	3.28767123287671
"1377"	"2007"	"1603-17473"	"CPn-"	"CRSM071"	"CRSM07"	"CRSM"	2007-04-14	13635	13650	39.9	2007-04-25	3	3	15	0.04	1	11	1	3	"1713-49018"	"2007"	"CRSM07"	"PY-C"	6	8	"1573-66516"	"2007"	"CRSM07"	"P-FQ"	3	5	240	73	3.28767123287671
"1378"	"2007"	"1603-17481"	"CGn-"	"SCOP071"	"SCOP07"	"SCOP"	2007-04-15	13638	13649	43	2007-04-26	3	3	11	0.03	1	11	1	2	"1513-50942"	"2007"	"SCOP07"	"YPC-"	4	6	"1513-50793"	"2007"	"SCOP07"	"O-FC"	5	8	240	73	3.28767123287671
"1379"	"2007"	"1603-51113"	"CGP-"	"ANGL071"	"ANGL07"	"ANGL"	2007-04-24	13646	15203	44	2007-05-05	2	2	1557	4.26	0	11	1	3	"1063-42880"	"2007"	"ANGL07"	"AC-W"	3	5	"1513-50980"	"2007"	"ANGL07"	"BRC-"	3	6	240	73	3.28767123287671
"1380"	"2007"	"1603-17484"	"CPn-"	"SFLC071"	"SFLC07"	"SFLC"	2007-04-16	13637	13649	37.8	2007-04-27	4	3	12	0.03	1	11	1	1	"1513-02004"	"2007"	"SFLC07"	"ZFF-U"	8	10	"1513-50718"	"2007"	"SFLC07"	"-GWC"	5	7	240	73	3.28767123287671
"1381"	"2007"	"1603-51110"	"CFn-"	"CACT071"	"CACT07"	"CACT"	2007-04-22	13644	13645	40.8	2007-05-03	2	2	1	0	1	11	0	0	"1063-43551"	"2007"	"CACT07"	"C-BG"	2	4	"1513-50331"	"2007"	"CACT07"	"RL-C"	5	8	240	73	3.28767123287671
"1382"	"2007"	"1603-17486"	"CLn-"	"VALL071"	"VALL07"	"VALL"	2007-04-17	13638	13686	43.2	2007-04-28	4	4	48	0.13	1	11	0	0	"1513-50726"	"2007"	"VALL07"	"-BYC"	3	7	"1603-51155"	"2007"	"VALL07"	"O-NB"	2	4	240	73	3.28767123287671
"1383"	"2007"	"1603-17493"	"CBn-"	"SFLA071"	"SFLA07"	"SFLA"	2007-04-18	13637	13669	29.5	2007-04-29	4	2	32	0.09	1	11	1	1	"1063-43191"	"2007"	"SFLA07"	"K-FZW"	9	11	"1573-65933"	"2007"	"SFLA07"	"CH-G"	0	3	240	73	3.28767123287671
"1384"	"2007"	"1603-17471"	"CHR-"	"CRSM071"	"CRSM07"	"CRSM"	2007-04-14	13635	14195	51.1	2007-04-25	3	3	560	1.53	0	11	1	3	"1713-49018"	"2007"	"CRSM07"	"PY-C"	6	8	"1573-66516"	"2007"	"CRSM07"	"P-FQ"	3	5	240	73	3.28767123287671
"1385"	"2007"	"1603-17485"	"COn-"	"VALL071"	"VALL07"	"VALL"	2007-04-17	13638	13682	40	2007-04-28	4	4	44	0.12	1	11	0	0	"1513-50726"	"2007"	"VALL07"	"-BYC"	3	7	"1603-51155"	"2007"	"VALL07"	"O-NB"	2	4	240	73	3.28767123287671
"1386"	"2007"	"1603-51132"	"CFO-"	"SHIC072"	"SHIC07"	"SHIC"	2007-05-02	13653	15796	48.1	2007-05-13	3	2	2143	5.87	0	11	0	0	"1573-97993"	"2007"	"SHIC07"	"WCR-"	0	2	"1513-50781"	"2007"	"SHIC07"	"-OfHC"	5	7	240	73	3.28767123287671
"1387"	"2007"	"1603-51133"	"CHn-"	"JERE073"	"JERE07"	"JERE"	2007-05-03	13655	13691	49.3	2007-05-14	2	2	36	0.1	1	11	0	0	"1573-65071"	"2007"	"JERE07"	"CW-GU"	2	5	"1063-42874"	"2007"	"JERE07"	"WC-R"	2	5	240	73	3.28767123287671
"1388"	"2007"	"1603-51134"	"CBn-"	"JERE073"	"JERE07"	"JERE"	2007-05-03	13655	13663	41.4	2007-05-14	2	2	8	0.02	1	11	0	0	"1573-65071"	"2007"	"JERE07"	"CW-GU"	2	5	"1063-42874"	"2007"	"JERE07"	"WC-R"	2	5	240	73	3.28767123287671
"1389"	"2007"	"1603-51141"	"CGH-"	"REED072"	"REED07"	"REED"	2007-05-07	13658	14109	47.1	2007-05-18	4	4	451	1.23	0	11	1	1	"1063-42816"	"2007"	"REED07"	"RC-W"	2	5	"1603-16635"	"2007"	"REED07"	"F-PQ"	0	3	240	73	3.28767123287671
"1390"	"2007"	"1603-51143"	"CBn-"	"REED072"	"REED07"	"REED"	2007-05-07	13658	13672	37.1	2007-05-18	4	4	14	0.04	1	11	1	1	"1063-42816"	"2007"	"REED07"	"RC-W"	2	5	"1603-16635"	"2007"	"REED07"	"F-PQ"	0	3	240	73	3.28767123287671
"1391"	"2007"	"1603-51145"	"COA-"	"ASPH074"	"ASPH07"	"ASPH"	2007-05-16	13667	13984	46.1	2007-05-27	2	2	317	0.87	1	11	1	1	"1513-50384"	"2007"	"ASPH07"	"R-OQ"	6	9	"1513-50372"	"2007"	"ASPH07"	"R-FQ"	6	9	240	73	3.28767123287671
"1392"	"2007"	"1603-51146"	"CLn-"	"ASPH074"	"ASPH07"	"ASPH"	2007-05-16	13667	13668	44	2007-05-27	2	2	1	0	1	11	1	1	"1513-50384"	"2007"	"ASPH07"	"R-OQ"	6	9	"1513-50372"	"2007"	"ASPH07"	"R-FQ"	6	9	240	73	3.28767123287671
"1393"	"2007"	"1603-51149"	"CWA-"	"WSIX072"	"WSIX07"	"WSIX"	2007-05-18	13668	14046	51.8	2007-05-29	2	2	378	1.03	0	11	1	2	"1513-50111"	"2007"	"WSIX07"	"RR-C"	6	8	"1043-90533"	"2007"	"WSIX07"	"-ZFR"	6	9	240	73	3.28767123287671
"1394"	"2007"	"1603-17463"	"CBn-"	"SFRR071"	"SFRR07"	"SFRR"	2007-04-08	13628	13649	44	2007-04-19	3	3	21	0.06	1	11	1	2	"1513-50732"	"2007"	"SFRR07"	"-LYC"	5	7	"1453-78304"	"2007"	"SFRR07"	"-OZP"	8	11	240	73	3.28767123287671
"1395"	"2007"	"1603-17464"	"CPW-"	"SFRR071"	"SFRR07"	"SFRR"	2007-04-08	13628	14804	39.1	2007-04-19	3	3	1176	3.22	0	11	1	2	"1513-50732"	"2007"	"SFRR07"	"-LYC"	5	7	"1453-78304"	"2007"	"SFRR07"	"-OZP"	8	11	240	73	3.28767123287671
"1396"	"2007"	"1603-51119"	"CAn-"	"SCRP072"	"SCRP07"	"SCRP"	2007-04-27	13648	13677	44.2	2007-05-08	2	2	29	0.08	1	11	1	1	"1063-43115"	"2007"	"SCRP07"	"B-OQ"	5	6	"1063-43582"	"2007"	"SCRP07"	"C-AR"	2	4	240	73	3.28767123287671
"1397"	"2007"	"1603-51128"	"CWL-"	"SCUT072"	"SCUT07"	"SCUT"	2007-04-29	13649	13802	53	2007-05-10	3	3	153	0.42	1	11	1	4	"1573-65905"	"2007"	"SCUT07"	"L-WQ"	3	5	"1063-43078"	"2007"	"SCUT07"	"LC-AU"	3	5	240	73	3.28767123287671
"1398"	"2007"	"1603-17472"	"CBR-"	"CRSM071"	"CRSM07"	"CRSM"	2007-04-14	13635	16785	47	2007-04-25	3	3	3150	8.62	0	11	1	3	"1713-49018"	"2007"	"CRSM07"	"PY-C"	6	8	"1573-66516"	"2007"	"CRSM07"	"P-FQ"	3	5	240	73	3.28767123287671
"1399"	"2007"	"1603-17496"	"CLW-"	"PLAZ071"	"PLAZ07"	"PLAZ"	2007-04-19	13639	13984	46.9	2007-04-30	3	3	345	0.94	1	11	1	2	"1043-44237"	"2007"	"PLAZ07"	"ZOG-"	6	10	"1163-68298"	"2007"	"PLAZ07"	"-ZOR"	6	9	240	73	3.28767123287671
"1400"	"2007"	"1603-17497"	"CfHW-"	"PLAZ071"	"PLAZ07"	"PLAZ"	2007-04-19	13639	16903	40.7	2007-04-30	3	3	3264	8.94	0	11	1	2	"1043-44237"	"2007"	"PLAZ07"	"ZOG-"	6	10	"1163-68298"	"2007"	"PLAZ07"	"-ZOR"	6	9	240	73	3.28767123287671
"1401"	"2007"	"1603-51129"	"CRL-"	"SCUT072"	"SCUT07"	"SCUT"	2007-04-29	13649	13951	47.8	2007-05-10	3	3	302	0.83	1	11	1	4	"1573-65905"	"2007"	"SCUT07"	"L-WQ"	3	5	"1063-43078"	"2007"	"SCUT07"	"LC-AU"	3	5	240	73	3.28767123287671
"1402"	"2007"	"1603-51114"	"CHn-"	"ANGL071"	"ANGL07"	"ANGL"	2007-04-24	13646	13700	40	2007-05-05	2	2	54	0.15	1	11	1	3	"1063-42880"	"2007"	"ANGL07"	"AC-W"	3	5	"1513-50980"	"2007"	"ANGL07"	"BRC-"	3	6	240	73	3.28767123287671
"1403"	"2007"	"1603-17480"	"CRn-"	"SCOP071"	"SCOP07"	"SCOP"	2007-04-15	13638	13649	42.5	2007-04-26	3	3	11	0.03	1	11	1	2	"1513-50942"	"2007"	"SCOP07"	"YPC-"	4	6	"1513-50793"	"2007"	"SCOP07"	"O-FC"	5	8	240	73	3.28767123287671
"1404"	"2007"	"1603-51110"	"CFn-"	"CACT071"	"CACT07"	"CACT"	2007-04-22	13644	13645	40.8	2007-05-03	2	2	1	0	1	11	0	0	"1063-43551"	"2007"	"CACT07"	"C-BG"	2	4	"1513-50331"	"2007"	"CACT07"	"RL-C"	5	8	240	73	3.28767123287671
"1405"	"2007"	"1603-51118"	"CFP-"	"SCRP072"	"SCRP07"	"SCRP"	2007-04-27	13648	14109	45.1	2007-05-08	2	2	461	1.26	0	11	1	1	"1063-43115"	"2007"	"SCRP07"	"B-OQ"	5	6	"1063-43582"	"2007"	"SCRP07"	"C-AR"	2	4	240	73	3.28767123287671
"1406"	"2007"	"1603-51150"	"CRA-"	"WSIX072"	"WSIX07"	"WSIX"	2007-05-18	13668	15574	47.9	2007-05-29	2	2	1906	5.22	0	11	1	2	"1513-50111"	"2007"	"WSIX07"	"RR-C"	6	8	"1043-90533"	"2007"	"WSIX07"	"-ZFR"	6	9	240	73	3.28767123287671
"1407"	"2007"	"1603-51130"	"CGn-"	"SCUT072"	"SCUT07"	"SCUT"	2007-04-29	13649	13711	46.9	2007-05-10	3	3	62	0.17	1	11	1	4	"1573-65905"	"2007"	"SCUT07"	"L-WQ"	3	5	"1063-43078"	"2007"	"SCUT07"	"LC-AU"	3	5	240	73	3.28767123287671
"1408"	"2007"	"1603-51131"	"CAO-"	"SHIC072"	"SHIC07"	"SHIC"	2007-05-02	13653	16232	49.2	2007-05-13	3	2	2579	7.06	0	11	0	0	"1573-97993"	"2007"	"SHIC07"	"WCR-"	0	2	"1513-50781"	"2007"	"SHIC07"	"-OfHC"	5	7	240	73	3.28767123287671
"1409"	"2008"	"1603-51180"	"-CRL"	"CRSM081"	"CRSM08"	"CRSM"	2008-04-01	13989	14318	49	2008-04-12	3	3	329	0.9	1	11	1	3	"1713-49018"	"2008"	"CRSM08"	"PY-C"	7	9	"1573-66516"	"2008"	"CRSM08"	"P-FQ"	4	6	227	84	2.70238095238095
"1410"	"2008"	"1603-51184"	"-CnR"	"NSWL081"	"NSWL08"	"NSWL"	2008-04-02	13989	13998	49.7	2008-04-13	4	4	9	0.02	1	11	1	1	"1063-43130"	"2008"	"NSWL08"	"OC-fH"	4	6	"1573-65060"	"2008"	"NSWL08"	"CY-PI"	2	4	227	84	2.70238095238095
"1411"	"2008"	"1603-51181"	"-CRH"	"CRSM081"	"CRSM08"	"CRSM"	2008-04-01	13989	15574	46.8	2008-04-12	3	3	1585	4.34	0	11	1	3	"1713-49018"	"2008"	"CRSM08"	"PY-C"	7	9	"1573-66516"	"2008"	"CRSM08"	"P-FQ"	4	6	227	84	2.70238095238095
"1412"	"2008"	"1603-51172"	"-CnB"	"SLAK081"	"SLAK08"	"SLAK"	2008-03-30	13986	14007	36.7	2008-04-10	4	4	21	0.06	1	11	1	1	"1063-43153"	"2008"	"SLAK08"	"AC-A"	4	6	"1603-51152"	"2008"	"SLAK08"	"W-NG"	0	2	227	84	2.70238095238095
"1413"	"2008"	"1603-51173"	"-CnP"	"SLAK081"	"SLAK08"	"SLAK"	2008-03-30	13986	13988	39	2008-04-10	4	4	2	0.01	1	11	1	1	"1063-43153"	"2008"	"SLAK08"	"AC-A"	4	6	"1603-51152"	"2008"	"SLAK08"	"W-NG"	0	2	227	84	2.70238095238095
"1414"	"2008"	"1603-51179"	"-CWL"	"LARR081"	"LARR08"	"LARR"	2008-04-01	13989	15721	48.1	2008-04-12	3	2	1732	4.74	0	11	1	1	"1063-43531"	"2008"	"LARR08"	"C-WW"	3	5	"1063-43593"	"2008"	"LARR08"	"C-fHG"	2	5	227	84	2.70238095238095
"1415"	"2008"	"1603-51512"	"-CnP"	"MERL081"	"MERL08"	"MERL"	2008-04-04	13991	14004	49.3	2008-04-15	4	3	13	0.04	1	11	0	0	"1713-49396"	"2008"	"MERL08"	"CfH=L"	2	4	"1573-65923"	"2008"	"MERL08"	"CH-R"	1	4	227	84	2.70238095238095
"1416"	"2008"	"1603-51513"	"-CBO"	"MERL081"	"MERL08"	"MERL"	2008-04-04	13991	14442	45.2	2008-04-15	4	3	451	1.23	0	11	0	0	"1713-49396"	"2008"	"MERL08"	"CfH=L"	2	4	"1573-65923"	"2008"	"MERL08"	"CH-R"	1	4	227	84	2.70238095238095
"1417"	"2008"	"1603-51514"	"-CPR"	"WSIX082"	"WSIX08"	"WSIX"	2008-04-05	13992	14071	47.2	2008-04-16	3	3	79	0.22	1	11	1	1	"1513-50111"	"2008"	"WSIX08"	"RR-C"	7	9	"1043-90533"	"2008"	"WSIX08"	"-ZFR"	7	10	227	84	2.70238095238095
"1418"	"2008"	"1603-51183"	"-CGW"	"NSWL081"	"NSWL08"	"NSWL"	2008-04-02	13989	14109	50	2008-04-13	4	4	120	0.33	1	11	1	1	"1063-43130"	"2008"	"NSWL08"	"OC-fH"	4	6	"1573-65060"	"2008"	"NSWL08"	"CY-PI"	2	4	227	84	2.70238095238095
"1419"	"2008"	"1603-51516"	"-CnY"	"SCAC081"	"SCAC08"	"SCAC"	2008-04-05	13993	14013	53	2008-04-16	3	3	20	0.05	1	11	0	0	"1573-65957"	"2008"	"SCAC08"	"CW-P"	2	4	"1573-66574"	"2008"	"SCAC08"	"CO-B"	2	4	227	84	2.70238095238095
"1420"	"2008"	"1603-51185"	"-CGG"	"NSWL081"	"NSWL08"	"NSWL"	2008-04-02	13989	14594	46.1	2008-04-13	4	4	605	1.66	0	11	1	1	"1063-43130"	"2008"	"NSWL08"	"OC-fH"	4	6	"1573-65060"	"2008"	"NSWL08"	"CY-PI"	2	4	227	84	2.70238095238095
"1421"	"2008"	"1603-51186"	"-CnY"	"NSWL081"	"NSWL08"	"NSWL"	2008-04-02	13989	13998	45.9	2008-04-13	4	4	9	0.02	1	11	1	1	"1063-43130"	"2008"	"NSWL08"	"OC-fH"	4	6	"1573-65060"	"2008"	"NSWL08"	"CY-PI"	2	4	227	84	2.70238095238095
"1422"	"2008"	"1603-51171"	"-CWY"	"SLAK081"	"SLAK08"	"SLAK"	2008-03-30	13986	16295	44.1	2008-04-10	4	4	2309	6.32	0	11	1	1	"1063-43153"	"2008"	"SLAK08"	"AC-A"	4	6	"1603-51152"	"2008"	"SLAK08"	"W-NG"	0	2	227	84	2.70238095238095
"1423"	"2008"	"1603-51197"	"-CnH"	"SWSE081"	"SWSE08"	"SWSE"	2008-04-04	13991	14032	43.5	2008-04-15	3	2	41	0.11	1	11	0	0	"1063-42899"	"2008"	"SWSE08"	"OC-Y"	2	6	"1163-68268"	"2008"	"SWSE08"	"ZAB-"	9	11	227	84	2.70238095238095
"1424"	"2008"	"1603-51199"	"-CnL"	"ASPH081"	"ASPH08"	"ASPH"	2008-04-05	13992	14013	42.2	2008-04-16	3	3	21	0.06	1	11	1	1	"1513-50384"	"2008"	"ASPH08"	"R-OQ"	7	10	"1513-50372"	"2008"	"ASPH08"	"R-FQ"	7	10	227	84	2.70238095238095
"1425"	"2008"	"1603-51174"	"-CRY"	"CHET081"	"CHET08"	"CHET"	2008-03-30	13986	14406	49.3	2008-04-10	4	2	420	1.15	0	11	0	0	"1603-17453"	"2008"	"CHET08"	"L-AQ"	1	3	"1573-66594"	"2008"	"CHET08"	"HCR-"	1	3	227	84	2.70238095238095
"1426"	"2008"	"1603-51178"	"-CWO"	"LARR081"	"LARR08"	"LARR"	2008-04-01	13989	14531	50.6	2008-04-12	3	2	542	1.48	0	11	1	1	"1063-43531"	"2008"	"LARR08"	"C-WW"	3	5	"1063-43593"	"2008"	"LARR08"	"C-fHG"	2	5	227	84	2.70238095238095
"1427"	"2008"	"1603-51502"	"-CPW"	"WSIX082"	"WSIX08"	"WSIX"	2008-04-05	13992	14071	51.2	2008-04-16	3	3	79	0.22	1	11	1	1	"1513-50111"	"2008"	"WSIX08"	"RR-C"	7	9	"1043-90533"	"2008"	"WSIX08"	"-ZFR"	7	10	227	84	2.70238095238095
"1428"	"2008"	"1603-51708"	"-CnG"	"CRNB082"	"CRNB08"	"CRNB"	2008-04-19	14006	14020	43.3	2008-04-30	3	3	14	0.04	1	11	0	0	"1573-97901"	"2008"	"CRNB08"	"LCR-"	0	3	"1603-17449"	"2008"	"CRNB08"	"H-HCL"	0	2	227	84	2.70238095238095
"1429"	"2008"	"1603-51709"	"-CBY"	"CLAS082"	"CLAS08"	"CLAS"	2008-04-19	14007	16903	54.8	2008-04-30	3	3	2896	7.93	0	11	1	1	"1573-66558"	"2008"	"CLAS08"	"CH-A"	1	4	"1573-65973"	"2008"	"CLAS08"	"CL-P"	1	4	227	84	2.70238095238095
"1430"	"2008"	"1603-51710"	"-CBB"	"CLAS082"	"CLAS08"	"CLAS"	2008-04-19	14007	14195	49.2	2008-04-30	3	3	188	0.51	1	11	1	1	"1573-66558"	"2008"	"CLAS08"	"CH-A"	1	4	"1573-65973"	"2008"	"CLAS08"	"CL-P"	1	4	227	84	2.70238095238095
"1431"	"2008"	"1603-51712"	"-CPO"	"ANGL082"	"ANGL08"	"ANGL"	2008-04-19	14006	14138	48.7	2008-04-30	3	3	132	0.36	1	11	1	3	"1063-42880"	"2008"	"ANGL08"	"AC-W"	4	6	"1513-50980"	"2008"	"ANGL08"	"BRC-"	4	7	227	84	2.70238095238095
"1432"	"2008"	"1603-51713"	"-CnL"	"ANGL082"	"ANGL08"	"ANGL"	2008-04-19	14006	14008	45.1	2008-04-30	3	3	2	0.01	1	11	1	3	"1063-42880"	"2008"	"ANGL08"	"AC-W"	4	6	"1513-50980"	"2008"	"ANGL08"	"BRC-"	4	7	227	84	2.70238095238095
"1433"	"2008"	"1603-51714"	"-CPA"	"ANGL082"	"ANGL08"	"ANGL"	2008-04-19	14006	14071	42.5	2008-04-30	3	3	65	0.18	1	11	1	3	"1063-42880"	"2008"	"ANGL08"	"AC-W"	4	6	"1513-50980"	"2008"	"ANGL08"	"BRC-"	4	7	227	84	2.70238095238095
"1434"	"2008"	"1603-51715"	"-CnW"	"LOPZ081"	"LOPZ08"	"LOPZ"	2008-04-20	14007	14013	50.2	2008-05-01	3	3	6	0.02	1	11	1	2	"1573-97944"	"2008"	"LOPZ08"	"LCB-"	0	3	"1573-66535"	"2008"	"LOPZ08"	"CR-H"	1	4	227	84	2.70238095238095
"1435"	"2008"	"1603-51196"	"-CGL"	"SWSE081"	"SWSE08"	"SWSE"	2008-04-04	13991	15811	41.2	2008-04-15	3	2	1820	4.98	0	11	0	0	"1063-42899"	"2008"	"SWSE08"	"OC-Y"	2	6	"1163-68268"	"2008"	"SWSE08"	"ZAB-"	9	11	227	84	2.70238095238095
"1436"	"2008"	"1603-51717"	"-CAG"	"LOPZ081"	"LOPZ08"	"LOPZ"	2008-04-20	14007	16903	49.6	2008-05-01	3	3	2896	7.93	0	11	1	2	"1573-97944"	"2008"	"LOPZ08"	"LCB-"	0	3	"1573-66535"	"2008"	"LOPZ08"	"CR-H"	1	4	227	84	2.70238095238095
"1437"	"2008"	"1603-51718"	"-CYP"	"WCUL081"	"WCUL08"	"WCUL"	2008-04-20	14006	14109	45.4	2008-05-01	2	2	103	0.28	1	11	0	0	"1573-66506"	"2008"	"WCUL08"	"CA-L"	0	4	"1603-51154"	"2008"	"WCUL08"	"Y-NO"	0	2	227	84	2.70238095238095
"1438"	"2008"	"1603-51719"	"-CYB"	"WCUL081"	"WCUL08"	"WCUL"	2008-04-20	14006	14138	39.5	2008-05-01	2	2	132	0.36	1	11	0	0	"1573-66506"	"2008"	"WCUL08"	"CA-L"	0	4	"1603-51154"	"2008"	"WCUL08"	"Y-NO"	0	2	227	84	2.70238095238095
"1439"	"2008"	"1603-51723"	"-CAP"	"EBAY083"	"EBAY08"	"EBAY"	2008-04-23	14010	14138	44.2	2008-05-04	3	3	128	0.35	1	11	0	0	"1063-43535"	"2008"	"EBAY08"	"C-RP"	2	5	"1063-43180"	"2008"	"EBAY08"	"P-YQ"	5	8	227	84	2.70238095238095
"1440"	"2008"	"1603-51707"	"-CAR"	"CRNB082"	"CRNB08"	"CRNB"	2008-04-19	14006	15796	53.4	2008-04-30	3	3	1790	4.9	0	11	0	0	"1573-97901"	"2008"	"CRNB08"	"LCR-"	0	3	"1603-17449"	"2008"	"CRNB08"	"H-HCL"	0	2	227	84	2.70238095238095
"1441"	"2008"	"1603-51725"	"-CAA"	"EBAY083"	"EBAY08"	"EBAY"	2008-04-23	14010	14406	40.2	2008-05-04	3	3	396	1.08	0	11	0	0	"1063-43535"	"2008"	"EBAY08"	"C-RP"	2	5	"1063-43180"	"2008"	"EBAY08"	"P-YQ"	5	8	227	84	2.70238095238095
"1442"	"2008"	"1603-51731"	"-CnY"	"SCRP083"	"SCRP08"	"SCRP"	2008-04-26	14014	14071	50.1	2008-05-07	3	3	57	0.16	1	11	1	1	"1063-43115"	"2008"	"SCRP08"	"B-OQ"	6	7	"1063-43582"	"2008"	"SCRP08"	"C-AR"	3	5	227	84	2.70238095238095
"1443"	"2008"	"1603-51732"	"-CLB"	"SCRP083"	"SCRP08"	"SCRP"	2008-04-26	14014	14109	55.9	2008-05-07	3	3	95	0.26	1	11	1	1	"1063-43115"	"2008"	"SCRP08"	"B-OQ"	6	7	"1063-43582"	"2008"	"SCRP08"	"C-AR"	3	5	227	84	2.70238095238095
"1444"	"2008"	"1603-51733"	"-CnP"	"SCRP083"	"SCRP08"	"SCRP"	2008-04-26	14014	14031	53.2	2008-05-07	3	3	17	0.05	1	11	1	1	"1063-43115"	"2008"	"SCRP08"	"B-OQ"	6	7	"1063-43582"	"2008"	"SCRP08"	"C-AR"	3	5	227	84	2.70238095238095
"1445"	"2008"	"1603-51738"	"-CnA"	"SR70081"	"SR7008"	"SR70"	2008-04-30	14016	14032	45.6	2008-05-11	1	1	16	0.04	1	11	1	1	"1603-51164"	"2008"	"SR7008"	"P-NG"	0	2	"1603-17462"	"2008"	"SR7008"	"CHW-"	0	1	227	84	2.70238095238095
"1446"	"2008"	"1603-51740"	"-CLA"	"BUBO082"	"BUBO08"	"BUBO"	2008-05-02	14019	14071	48.6	2008-05-13	1	1	52	0.14	1	11	1	1	"1063-43553"	"2008"	"BUBO08"	"C-WA"	0	5	"1573-66575"	"2008"	"BUBO08"	"L-BQ"	3	5	227	84	2.70238095238095
"1447"	"2008"	"1603-51745"	"-CnB"	"MATT082"	"MATT08"	"MATT"	2008-05-03	14020	14109	51.1	2008-05-14	3	3	89	0.24	1	11	0	0	"1063-48986"	"2008"	"MATT08"	"BC-WuI"	4	6	"1513-50938"	"2008"	"MATT08"	"PBC-"	4	7	227	84	2.70238095238095
"1448"	"2008"	"1603-51746"	"H-CLP"	"MATT082"	"MATT08"	"MATT"	2008-05-03	14020	14071	51.9	2008-05-14	3	3	51	0.14	1	11	0	0	"1063-48986"	"2008"	"MATT08"	"BC-WuI"	4	6	"1513-50938"	"2008"	"MATT08"	"PBC-"	4	7	227	84	2.70238095238095
"1449"	"2008"	"1603-51748"	"H-CLL"	"DICE083"	"DICE08"	"DICE"	2008-05-03	14021	14109	46.1	2008-05-14	3	3	88	0.24	1	11	1	2	"1043-44215"	"2008"	"DICE08"	"ZBW-"	9	11	"1573-65046"	"2008"	"DICE08"	"CB-RI"	1	2	227	84	2.70238095238095
"1450"	"2008"	"1603-51749"	"H-CLH"	"DICE083"	"DICE08"	"DICE"	2008-05-03	14021	14109	43.2	2008-05-14	3	3	88	0.24	1	11	1	2	"1043-44215"	"2008"	"DICE08"	"ZBW-"	9	11	"1573-65046"	"2008"	"DICE08"	"CB-RI"	1	2	227	84	2.70238095238095
"1451"	"2008"	"1603-51750"	"H-CLA"	"DICE083"	"DICE08"	"DICE"	2008-05-03	14021	14109	42.2	2008-05-14	3	3	88	0.24	1	11	1	2	"1043-44215"	"2008"	"DICE08"	"ZBW-"	9	11	"1573-65046"	"2008"	"DICE08"	"CB-RI"	1	2	227	84	2.70238095238095
